p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
1.09137558911945e-52	1.31153420163355	0.867	0.753	1.65463453066399e-48	cluster_18	Rps7	1.89214388865299
0	1.31121679067939	0.56	0.004	0	cluster_18	Ctsw	1.8916859614435
0	1.29986067192389	0.729	0.003	0	cluster_18	Sh2d2a	1.8753025452312
1.71694204762793e-46	1.29738830628813	0.849	0.715	2.60305583840871e-42	cluster_18	Rpl17	1.87173567558922
1.84604003741203e-52	1.28727422245268	0.855	0.728	2.79878130072037e-48	cluster_18	Rps13	1.85714413699667
1.85295632245623e-49	1.28261419819209	0.88	0.717	2.80926708047589e-45	cluster_18	Rpl18	1.8504211431055
3.70260637983788e-80	1.28132019398896	1	0.907	5.61352153247221e-76	cluster_18	Tmsb10	1.84855428965875
7.54264341497049e-179	1.27085823136998	0.873	0.147	1.14354016814368e-174	cluster_18	Ets1	1.83346086807038
0	1.26903942412136	0.675	0.015	0	cluster_18	Cd2	1.83083688387248
0	1.25859832272278	0.602	0.002	0	cluster_18	Cd3e	1.81577355866333
0	1.23891385861225	0.542	0.002	0	cluster_18	Icos	1.7873748799085
0	1.23448569302493	0.645	0.003	0	cluster_18	Lat	1.78098638737544
1.18240218241266e-81	1.23316698169239	1	0.988	1.79263994875583e-77	cluster_18	Rps15a	1.77908388907562
4.82742752828082e-50	1.22810360072172	0.855	0.738	7.31886287562655e-46	cluster_18	Rpl9	1.7717789744591
8.96155792872218e-49	1.2169980940355	0.867	0.642	1.35866179757357e-44	cluster_18	Rpl3	1.75575711503634
7.15388060712523e-47	1.21018700818231	0.855	0.75	1.08459983884626e-42	cluster_18	Rps23	1.74593079525288
1.94406195542388e-101	1.20920833151037	0.916	0.286	2.94739233061815e-97	cluster_18	Rac2	1.74451886327163
1.23588415201084e-271	1.19057511680938	0.645	0.046	1.87372396286363e-267	cluster_18	Ltb	1.71763681682669
1.38375617808108e-53	1.18934095147243	0.819	0.412	2.09791274158873e-49	cluster_18	Emb	1.71585629261544
2.78951501663916e-86	1.18010007714611	1	0.998	4.22918371672662e-82	cluster_18	Rps24	1.70252452905137
7.68519747308856e-67	1.17045143870219	0.928	0.57	1.16515278889496e-62	cluster_18	Shisa5	1.68860448621701
3.38195892660369e-51	1.14579272142125	0.855	0.74	5.12738792862385e-47	cluster_18	Rpl11	1.65302947708111
3.85490631642768e-71	1.13867113791969	0.928	0.437	5.844423466336e-67	cluster_18	Arhgdib	1.64275520388013
1.40863115335167e-46	1.1223439764869	0.867	0.732	2.13562569159647e-42	cluster_18	Rpl6	1.61920008904925
7.33194984828191e-22	1.12135018758523	0.283	0.084	1.11159691649802e-17	cluster_18	Ly6c2	1.61776635472913
2.9468048339078e-57	1.11982464117466	1	0.962	4.46765080868762e-53	cluster_18	Rps4x	1.61556545648795
0	1.11969758899054	0.482	0.02	0	cluster_18	Klrd1	1.61538215893198
1.42659616886114e-49	1.09501223040903	1	0.975	2.16286245161037e-45	cluster_18	Rps20	1.57976871452388
2.88475792474371e-39	1.05032313117914	0.843	0.699	4.37358148970394e-35	cluster_18	Rpl10a	1.51529597268311
9.94902731197116e-45	1.04516751775783	0.867	0.762	1.50837203076795e-40	cluster_18	Rpl36	1.50785799476745
1.38386660206639e-57	1.0380965907376	1	0.961	2.09808015539286e-53	cluster_18	Rpl37a	1.49765680342087
1.96986183121688e-42	1.0271568411397	0.88	0.746	2.98650752230791e-38	cluster_18	Fau	1.48187408092742
3.71575299858017e-61	1.02678572496488	0.994	0.813	5.6334531211474e-57	cluster_18	H2-D1	1.48133867346241
4.65694922854646e-112	1.02029388036595	0.627	0.1	7.06040072539929e-108	cluster_18	Ctla2a	1.47197292145331
2.18694081334582e-201	1.01846813712427	0.584	0.052	3.3156209671136e-197	cluster_18	Gimap6	1.46933893073261
5.58870883384569e-82	1.0089727658725	0.428	0.066	8.47304146299345e-78	cluster_18	Serpinb9	1.45564000571628
2.30162559992931e-37	0.989032414007838	0.849	0.673	3.48949457205283e-33	cluster_18	Rpl36a	1.42687215896755
1.367731229974e-65	0.986963228284953	1	0.981	2.07361731776358e-61	cluster_18	Rpl8	1.42388695498646
1.03278283667515e-59	0.986724136579955	0.976	0.722	1.5658020586832e-55	cluster_18	Sub1	1.42354201856934
1.71662935250845e-28	0.975318926957885	0.554	0.261	2.60258176133806e-24	cluster_18	Rora	1.40708777920729
0	0.972959720063586	0.693	0.011	0	cluster_18	Skap1	1.40368416312045
0	0.972630915318987	0.349	0.002	0	cluster_18	Cxcr6	1.403209798146
2.29225358362584e-94	0.971811099103263	0.711	0.163	3.47528565813513e-90	cluster_18	Thy1	1.40202705335713
1.14042532079071e-63	0.96770613848379	1	0.992	1.72899882885079e-59	cluster_18	Rpl32	1.39610484702837
4.85300227492444e-70	0.963535663457694	0.789	0.265	7.35763674901295e-66	cluster_18	Smad7	1.39008812339007
0	0.959221202494277	0.572	0.011	0	cluster_18	Cd28	1.38386367195404
8.32979561411645e-77	0.951771244764559	0.934	0.343	1.2628803130562e-72	cluster_18	Ptpn18	1.37311565488254
1.12220338169018e-72	0.947306359419257	1	0.997	1.70137254698048e-68	cluster_18	Rps3a1	1.36667418693674
7.56385194024189e-38	0.945619635328828	0.837	0.629	1.14675559266007e-33	cluster_18	Rpl5	1.36424075845613
5.30017306855172e-43	0.941657112514947	0.855	0.74	8.03559238923126e-39	cluster_18	Rps27a	1.35852404644314
4.88599043620475e-69	0.93515458024651	1	0.999	7.40765010033002e-65	cluster_18	Rpl23	1.34914287538624
4.94632149803713e-46	0.933128456601271	0.994	0.979	7.4991180231741e-42	cluster_18	Rps8	1.34621979685103
1.15357330333327e-40	0.929983156022841	0.717	0.297	1.74893248518358e-36	cluster_18	Rgs2	1.34168208730442
5.41005650678659e-37	0.926360764281	0.855	0.727	8.20218666993915e-33	cluster_18	Rpl10	1.33645608070231
5.46094932298297e-75	0.919375877356454	1	0.993	8.27934526857448e-71	cluster_18	Rpl30	1.3263790189751
8.63053694382522e-61	0.91882297137683	1	0.924	1.30847570605334e-56	cluster_18	Rpl14	1.32558134426021
1.22031793206881e-69	0.918239913468202	1	0.983	1.85012401680952e-65	cluster_18	Eef1a1	1.32474016950689
1.50544904491684e-93	0.915892231133911	0.807	0.207	2.28241129699842e-89	cluster_18	Fam107b	1.32135317984562
1.15426977184797e-55	0.915761920012495	0.994	0.868	1.74998840109871e-51	cluster_18	Rps18	1.32116518063698
1.00699064114291e-80	0.910229381636916	0.789	0.247	1.52669851103676e-76	cluster_18	Tut4	1.31318341495901
5.62778503545808e-38	0.904718299395899	0.855	0.723	8.53228489225799e-34	cluster_18	Rpl24	1.30523260393996
1.98081865078097e-39	0.902932716797844	0.861	0.746	3.00311915644903e-35	cluster_18	Rps12	1.30265655278065
3.86883253523004e-65	0.901283485250449	0.729	0.205	5.86553700666227e-61	cluster_18	Rgs1	1.30027721460594
2.05948532503427e-34	0.89969638333146	0.56	0.219	3.12238570128446e-30	cluster_18	Rps6	1.29798751053803
9.30057491533778e-63	0.897212258049358	1	0.985	1.41006016291436e-58	cluster_18	Rps5	1.2944036753126
5.22946714255393e-183	0.887031349084359	0.596	0.059	7.92839513482601e-179	cluster_18	Itgb7	1.27971572843705
7.74502985337785e-93	0.885756748978448	0.627	0.123	1.17422397607062e-88	cluster_18	Runx3	1.27787686918514
2.94410960508462e-52	0.885263391265142	0.572	0.163	4.4635645722688e-48	cluster_18	Dusp2	1.27716510445877
2.50790943002489e-40	0.88287155483568	0.946	0.869	3.80224148686073e-36	cluster_18	Rpl37	1.27371441390336
9.75528857773736e-63	0.88178480023107	0.783	0.276	1.47899930127076e-58	cluster_18	Dusp5	1.27214655842463
1.73925022254501e-25	0.880292606595554	0.922	0.85	2.6368772624005e-21	cluster_18	Rps10	1.26999377806662
7.59627605133167e-58	0.878088359762967	0.91	0.402	1.15167141214239e-53	cluster_18	Ptprc	1.26681372209236
2.63943420599748e-06	0.8726747942195	0.283	0.181	0.0400164619971278	cluster_18	Irf8	1.25900359792927
2.36277545396747e-50	0.872088172273786	0.994	0.949	3.58220386576007e-46	cluster_18	Rps19	1.25815728135731
1.54138929970737e-45	0.866585014715426	1	0.931	2.33690031728634e-41	cluster_18	Rpl39	1.25021790323864
3.85351243595342e-59	0.863349627197408	0.849	0.364	5.84231020414898e-55	cluster_18	Psmb8	1.24555022571104
9.77786054750111e-58	0.861762939250286	0.928	0.392	1.48242143760664e-53	cluster_18	Coro1a	1.24326111887829
2.04595656466564e-64	0.861646524742933	1	0.989	3.10187474768958e-60	cluster_18	Rps21	1.24309316824584
1.16963645654287e-69	0.858814632169749	1	0.998	1.77328583176465e-65	cluster_18	Rplp1	1.23900761087418
5.81780850211058e-73	0.855693042553807	1	0.992	8.82037947004985e-69	cluster_18	Rplp2	1.23450410901557
2.26413466178431e-74	0.855352983551619	1	0.995	3.43265456073119e-70	cluster_18	Rpl34	1.2340135075795
4.01289128212025e-28	0.854827199622916	0.831	0.658	6.08394447282251e-24	cluster_18	Rpl27	1.23325496171298
3.5229764159475e-46	0.853898411962667	0.976	0.907	5.341184544218e-42	cluster_18	Rpl7	1.2319150043615
1.60252079393785e-48	0.849402004817226	0.807	0.371	2.42958177568917e-44	cluster_18	Stk17b	1.22542806007096
4.01480138853296e-36	0.848811336290388	0.886	0.841	6.08684038515482e-32	cluster_18	Tpt1	1.22457590551648
5.78490823335025e-62	0.844384831714168	1	0.979	8.77049937258231e-58	cluster_18	Rps14	1.21818980931589
1.31159796401988e-35	0.839325938123773	0.855	0.737	1.98851367325054e-31	cluster_18	Rpl28	1.21089136862064
2.93873888800619e-88	0.83806882124272	0.825	0.202	4.45542202810618e-84	cluster_18	Cytip	1.20907773233053
1.60517654414674e-52	0.835402199854238	1	0.995	2.43360815858087e-48	cluster_18	Rps2	1.20523061087744
1.8322400427317e-28	0.823534727281705	0.88	0.732	2.77785912878553e-24	cluster_18	Rpl38	1.18810946704916
1.49063357439084e-83	0.819303124380528	0.506	0.088	2.25994956213395e-79	cluster_18	Gpr183	1.18200455452862
0	0.817103817165399	0.265	0.001	0	cluster_18	Prf1	1.17883162491596
0	0.813532231729529	0.512	0.018	0	cluster_18	Klrk1	1.17367891631952
4.79274912390586e-74	0.808414805302079	0.41	0.067	7.26628694675367e-70	cluster_18	Gramd3	1.16629603059053
3.38943419987314e-87	0.795018448282071	0.554	0.101	5.13872119042767e-83	cluster_18	Hopx	1.14696917275178
5.65561763601762e-79	0.790348445060262	0.566	0.12	8.57448189796631e-75	cluster_18	D16Ertd472e	1.14023178226274
6.70527661552147e-81	0.790182016519216	0.717	0.179	1.01658698767921e-76	cluster_18	Selplg	1.13999167663191
2.64465145875744e-63	0.78467754955051	0.633	0.176	4.00955607662216e-59	cluster_18	Limd2	1.13205040943342
1.53427379208444e-52	0.782146515166838	0.747	0.303	2.32611249617921e-48	cluster_18	Elf1	1.12839889867978
2.77951947536357e-36	0.777905403671858	0.982	0.954	4.21402947659871e-32	cluster_18	Rps26	1.12228026815812
0	0.77655531983028	0.265	0.002	0	cluster_18	Ctla4	1.12033250889509
2.52497935384606e-44	0.775428093228159	0.825	0.358	3.82812119836602e-40	cluster_18	Tnfaip3	1.11870626466625
7.98360783469931e-51	0.77341442254183	1	0.976	1.21039478381876e-46	cluster_18	Rps9	1.1158011519531
9.0096449294459e-32	0.77328578601322	0.855	0.693	1.36595226775329e-27	cluster_18	Rpl7a	1.1156155686712
1.1993276532591e-67	0.767716147249867	0.735	0.208	1.81830065510613e-63	cluster_18	Cd52	1.10758027844776
0	0.754470453891397	0.476	0.003	0	cluster_18	Bcl11b	1.08847078232636
6.95048990495524e-41	0.752826907009529	0.813	0.419	1.05376377449026e-36	cluster_18	Psme1	1.08609964539042
1.93395408319177e-50	0.750553283893844	1	0.923	2.93206778552704e-46	cluster_18	Rps15	1.08281950059658
2.19076667606832e-286	0.750453938084892	0.512	0.027	3.32142135758718e-282	cluster_18	Gimap4	1.08267617489067
4.96896183278419e-238	0.742770622074076	0.572	0.042	7.53344303468411e-234	cluster_18	Ptpn22	1.07159149298428
2.59419331413031e-75	0.73759222142509	0.651	0.157	3.93305648355296e-71	cluster_18	Cd37	1.06412064004825
3.0942442044993e-36	0.737456629818927	0.849	0.631	4.69118363844139e-32	cluster_18	Rpl27a	1.06392502271045
6.7293079832383e-177	0.737432420031458	0.464	0.037	1.02023038333876e-172	cluster_18	Satb1	1.06389009537013
0	0.73682867680523	0.548	0.023	0	cluster_18	P2ry10	1.06301907801168
2.30919294425207e-40	0.729614515329652	0.976	0.817	3.50096742278056e-36	cluster_18	Npm1	1.05261124302669
4.03731312894806e-27	0.720791349342398	0.952	0.778	6.12097043479816e-23	cluster_18	Rps11	1.03988210521194
4.02226055110691e-47	0.720700055671221	0.904	0.52	6.09814922153318e-43	cluster_18	Prdx6	1.03975039628527
0	0.71909228731063	0.524	0.003	0	cluster_18	Lck	1.03743087684455
5.10937514174451e-22	0.718835156385418	0.855	0.736	7.74632365239885e-18	cluster_18	Rps29	1.03705991533389
2.04013219957843e-47	0.718481047272159	0.988	0.88	3.09304442778085e-43	cluster_18	Rack1	1.03654904387225
2.57842866429945e-44	0.717138280163971	0.741	0.311	3.90915569794439e-40	cluster_18	Zfp36l2	1.0346118404242
1.47521898907774e-42	0.716646759027487	0.946	0.753	2.23657950934077e-38	cluster_18	Eif3f	1.0339027253181
3.73539844004957e-24	0.714063004173279	0.428	0.161	5.66323757495915e-20	cluster_18	Ramp1	1.03017515500307
3.48110319219449e-41	0.708303055238873	0.892	0.609	5.27770054968607e-37	cluster_18	Jak1	1.02186530523962
2.79085785477686e-51	0.7069930838418	0.651	0.219	4.2312195936272e-47	cluster_18	Ccnd2	1.01997541600136
0	0.706409157388034	0.361	0.01	0	cluster_18	Cd7	1.01913298820227
9.81707870439576e-35	0.700175567537336	0.717	0.383	1.48836730237344e-30	cluster_18	Saraf	1.01013981903773
6.1369904117439e-39	0.698899023815756	0.801	0.427	9.30429116324493e-35	cluster_18	Ankrd11	1.00829815574113
7.47633280947841e-43	0.698216355518154	0.807	0.371	1.13348681724502e-38	cluster_18	H2-T23	1.00731327357361
6.18206239123301e-49	0.694441523259801	0.855	0.348	9.37262479134836e-45	cluster_18	Gmfg	1.00186734179429
0	0.6929793574513	0.367	0.009	0	cluster_18	Serpinb6b	0.999757882433411
1.5435561740055e-48	0.690608926677576	0.536	0.152	2.34018551540974e-44	cluster_18	Crem	0.996338073711388
7.38373781481579e-41	0.68525577157782	0.94	0.646	1.11944849010422e-36	cluster_18	Eif3h	0.98861510339586
2.72252668922317e-176	0.683134945558614	0.536	0.049	4.12762271353125e-172	cluster_18	Rnf125	0.985555398215365
7.64933821433626e-42	0.675793533353031	0.97	0.779	1.15971616667552e-37	cluster_18	Pnrc1	0.974963979233247
7.71822277308728e-52	0.670164675174256	0.994	0.979	1.17015975462776e-47	cluster_18	Rpl22	0.966843253452862
1.63965624060529e-44	0.667324956410896	1	0.991	2.48588282638168e-40	cluster_18	Rplp0	0.962746405275443
5.66051281717459e-51	0.666243252410157	0.747	0.268	8.5819034821184e-47	cluster_18	Ezr	0.961185836277867
2.4637103627435e-31	0.661399175148247	1	0.99	3.73523128095542e-27	cluster_18	Rpl41	0.954197310034427
2.98346623515621e-31	0.652187826841266	0.898	0.673	4.52323315912033e-27	cluster_18	Ndfip1	0.940908143512044
6.715003112051e-47	0.649256981317508	1	0.994	1.01806162181805e-42	cluster_18	Rpl35a	0.936679827209307
1.62409380188303e-35	0.645236851312413	0.982	0.802	2.46228861303485e-31	cluster_18	Sh3bgrl3	0.930880005587227
2.79832366079341e-29	0.643699893298426	0.723	0.413	4.2425385021289e-25	cluster_18	Ncor1	0.928662643882395
4.52608173014661e-29	0.640950305168083	0.855	0.686	6.86199251107527e-25	cluster_18	Rps25	0.924695826722261
0	0.640908184786467	0.422	0.01	0	cluster_18	Tcf7	0.924635059856582
5.54886172689761e-47	0.632570619551838	0.572	0.174	8.41262926414946e-43	cluster_18	4930523C07Rik	0.912606495839496
1.50670618421376e-35	0.631726354595958	1	0.975	2.28431724588649e-31	cluster_18	Pfn1	0.911388478974452
1.19390840225566e-41	0.630947892302897	1	0.909	1.81008452865981e-37	cluster_18	B2m	0.910265395284734
1.9310919829933e-39	0.63038388695958	0.729	0.325	2.92772855541615e-35	cluster_18	Cnn2	0.909451707572895
1.75371494617291e-33	0.629334981658221	0.572	0.216	2.65880722989274e-29	cluster_18	Epsti1	0.907938457096262
2.27774304655441e-131	0.620512683002898	0.355	0.028	3.45328623288114e-127	cluster_18	Cd69	0.895210570576986
5.21023596858883e-25	0.619854823843439	0.819	0.623	7.89923875197753e-21	cluster_18	Rpl23a	0.894261480430031
1.03098773433467e-22	0.618686667890798	0.843	0.681	1.56308050402479e-18	cluster_18	Rps28	0.892576187630172
7.30285662152194e-09	0.617692728755054	0.512	0.33	0.000110718609238894	cluster_18	Odc1	0.891142236568088
0	0.617046080505061	0.289	0.002	0	cluster_18	Klre1	0.890209320344624
2.37484152551898e-178	0.614133116621626	0.56	0.052	3.60049723683933e-174	cluster_18	Itgal	0.886006801795703
8.20874284149022e-26	0.610319038893109	0.837	0.612	1.24452750219833e-21	cluster_18	Ppia	0.880504250771207
4.47684001748003e-31	0.610176970896709	0.777	0.459	6.78733715050147e-27	cluster_18	Psme2	0.880299289977331
0	0.609021144352146	0.488	0.001	0	cluster_18	Itk	0.878631784753362
4.69591758500971e-51	0.608681550840901	0.259	0.036	7.11948065063322e-47	cluster_18	Ramp3	0.878141854878771
2.37346662538293e-31	0.607655967737329	0.645	0.279	3.59841275074306e-27	cluster_18	Hmgb2	0.876662251221229
4.93530908121688e-27	0.60283136190744	0.566	0.252	7.48242209803292e-23	cluster_18	Pik3r1	0.869701816316204
1.28395667454397e-41	0.598666575443804	0.428	0.109	1.94660671427612e-37	cluster_18	Dgat1	0.863693299538755
2.80231027982443e-35	0.597411060904961	0.729	0.357	4.24858261524182e-31	cluster_18	Leprotl1	0.861881974939801
3.27439856820775e-28	0.597142587817623	0.837	0.575	4.96431566925977e-24	cluster_18	Tpr	0.861494650148087
3.12357789496357e-29	0.595464978211898	0.825	0.557	4.73565644655427e-25	cluster_18	Hmgb1	0.859074371089359
1.11978991339877e-28	0.594785825525015	0.873	0.55	1.69771348770387e-24	cluster_18	Lsp1	0.858094560875987
3.07598941108455e-54	0.591067727834925	0.554	0.143	4.66350754614529e-50	cluster_18	Gpr132	0.852730479776954
2.35634318872091e-22	0.587922587920126	0.506	0.233	3.57245190841977e-18	cluster_18	Ubald2	0.848193002018971
4.41379285842117e-41	0.580242858404585	0.56	0.191	6.69175135265234e-37	cluster_18	Rapgef6	0.837113494331532
7.39433214465157e-42	0.579028179101432	1	0.977	1.12105469645062e-37	cluster_18	Rpl26	0.835361082524603
3.19962899505773e-36	0.577696845331721	0.524	0.178	4.85095751940702e-32	cluster_18	Dock2	0.833440373897272
3.1002964986237e-21	0.572918294117501	0.681	0.468	4.70035952156339e-17	cluster_18	Rpl15	0.826546381757884
2.38169429523074e-61	0.570913940158289	0.56	0.135	3.61088672099933e-57	cluster_18	Zdhhc18	0.823654710240742
9.95353325733459e-41	0.568763228165348	0.94	0.608	1.5090551771445e-36	cluster_18	Tle5	0.820551888714145
1.12086924964776e-34	0.567591968872648	0.608	0.248	1.69934986939098e-30	cluster_18	Zc3hav1	0.818862118740972
0	0.566554228289136	0.343	0.001	0	cluster_18	Cd27	0.81736497554741
1.18731101965568e-33	0.561678821797889	0.982	0.759	1.80008223689998e-29	cluster_18	Ncl	0.810331250780171
1.69527153336988e-29	0.560946394091424	0.813	0.478	2.57020117174208e-25	cluster_18	Klf13	0.809274580960243
1.14419675975135e-35	0.556489971139098	0.994	0.864	1.73471670745902e-31	cluster_18	Eef1b2	0.802845321666819
1.8185622031489e-35	0.555375963996784	0.5	0.167	2.75712215619405e-31	cluster_18	Stk4	0.801238149087088
8.67435674798811e-209	0.552758067820156	0.343	0.016	1.31511922656248e-204	cluster_18	Pkp3	0.797461323255505
9.44046856336961e-30	0.547672828005188	0.928	0.616	1.43126943889247e-25	cluster_18	Rps3	0.790124872992718
5.80761686491532e-22	0.545401331031876	0.867	0.622	8.80492792889812e-18	cluster_18	Prkar1a	0.786847795573928
7.79298714362752e-227	0.543305587291207	0.367	0.017	1.18149478084537e-222	cluster_18	Klk8	0.783824276472291
7.4323908937802e-30	0.542950627524248	0.584	0.256	1.12682478340602e-25	cluster_18	Uba52	0.783312177776783
6.80477178589258e-19	0.54205521954187	0.651	0.385	1.03167145045917e-14	cluster_18	Nr3c1	0.782020377121034
7.09163025738248e-28	0.540055339537229	0.988	0.935	1.07516206332176e-23	cluster_18	Rpl35	0.779135160155965
0	0.53944909254109	0.331	0.001	0	cluster_18	Fasl	0.778260530621082
1.40340984761277e-26	0.536881170023547	0.807	0.527	2.12770966996572e-22	cluster_18	Mbnl1	0.774555801539636
1.43593773589623e-48	0.536598247498929	0.53	0.146	2.17702520139228e-44	cluster_18	Arhgap45	0.774147630616413
5.94594693272172e-34	0.535816921409245	0.53	0.173	9.01465014469939e-30	cluster_18	Samsn1	0.773020415341509
1.36426270596846e-29	0.535696970085049	1	0.841	2.06835868851878e-25	cluster_18	Arpc2	0.772847362160944
1.61924861482751e-21	0.535303301921503	0.494	0.223	2.45494282494e-17	cluster_18	Chd2	0.77227941905364
2.0703508386903e-23	0.528016657080254	0.922	0.757	3.13885890653837e-19	cluster_18	Dad1	0.761767012676452
3.19177568082225e-23	0.527785097600638	0.753	0.501	4.83905110969461e-19	cluster_18	Snrpg	0.761432942963539
7.45231800466816e-26	0.527423977725719	0.789	0.5	1.12984593268774e-21	cluster_18	Arl6ip1	0.760911957110825
5.70965130311198e-44	0.527219546579273	0.482	0.132	8.65640234064808e-40	cluster_18	B4galnt1	0.760617025309645
3.00949568594488e-26	0.525676516181637	0.922	0.658	4.56269640946104e-22	cluster_18	Btg1	0.758390903007034
1.25961954490119e-25	0.52218900806856	0.97	0.839	1.90970919202469e-21	cluster_18	Pfdn5	0.753359492347238
9.97928582578878e-21	0.521312592352237	0.651	0.371	1.51295952404784e-16	cluster_18	Sec11c	0.752095091739542
6.15972127814303e-33	0.520704199969269	0.994	0.886	9.33875342979264e-29	cluster_18	Naca	0.75121736706572
5.07870906767746e-41	0.520268749439553	0.494	0.146	7.69983081750579e-37	cluster_18	Vgll4	0.750589144745946
5.20345978778887e-28	0.517803123328267	0.946	0.764	7.88896538426671e-24	cluster_18	Pabpc1	0.747031998182507
4.80681782906288e-19	0.515146661631517	0.681	0.426	7.28761651064224e-15	cluster_18	Mbd2	0.743199534066294
2.2426199266743e-28	0.513543169618345	0.849	0.455	3.40003607083091e-24	cluster_18	Cotl1	0.740886184090785
1.31274034273171e-22	0.511432218522565	0.627	0.343	1.99024563361554e-18	cluster_18	Nop53	0.737840725413346
1.4959203436469e-33	0.510062225911938	0.548	0.205	2.26796483300306e-29	cluster_18	Fyn	0.735864243867939
0	0.508988752839463	0.404	0.013	0	cluster_18	Tbc1d10c	0.734315549589752
5.74237407459661e-20	0.508947336045034	0.855	0.706	8.70601333449592e-16	cluster_18	Hspa8	0.734255797785819
2.57259844136402e-24	0.508106365083875	0.952	0.869	3.90031649695198e-20	cluster_18	Eef2	0.733042533150624
2.91920037579509e-22	0.505617033633963	0.741	0.485	4.42579968974293e-18	cluster_18	Anp32a	0.729451187012706
0	0.502469710633684	0.373	0.002	0	cluster_18	Txk	0.724910559728128
6.84960754415273e-23	0.500925185237335	0.813	0.568	1.03846899976899e-18	cluster_18	Prrc2c	0.722682280598289
6.39748124394535e-22	0.499878092946548	0.729	0.456	9.69922131394554e-18	cluster_18	Prr13	0.721171645743017
2.69913917949644e-14	0.498790524809242	0.5	0.29	4.09216491003455e-10	cluster_18	Hnrnpa3	0.719602616584696
4.05933201170478e-31	0.49809002464661	0.94	0.45	6.15435326294562e-27	cluster_18	Laptm5	0.718592008473926
4.1518602338243e-23	0.49418284448305	0.38	0.133	6.29463530050102e-19	cluster_18	Tmem64	0.712955139028098
2.82155503277408e-18	0.492745075652214	0.651	0.41	4.27775958518877e-14	cluster_18	Clint1	0.710880877065906
3.35541353324584e-18	0.492197532530897	0.904	0.815	5.08714245775402e-14	cluster_18	Ptma	0.71009093932011
0	0.48814193692459	0.392	0.013	0	cluster_18	Cst7	0.704239951651039
9.03857803448305e-298	0.487909637385904	0.343	0.011	1.37033881580798e-293	cluster_18	Cxcr3	0.703904814258576
9.43421456193795e-17	0.486162424524476	0.524	0.282	1.43032126973541e-12	cluster_18	Dnajc15	0.701384118928017
2.09828925394942e-186	0.484180597776605	0.434	0.03	3.18121633791272e-182	cluster_18	Cyfip2	0.698524947306961
7.10697529306187e-29	0.483978025102965	0.548	0.221	1.07748852418111e-24	cluster_18	Rsbn1l	0.698232696715282
1.45213287271617e-18	0.48252455787393	0.904	0.781	2.20157864832499e-14	cluster_18	Cd47	0.696135786751858
4.90421513873962e-29	0.477853134494563	0.512	0.199	7.43528057184314e-25	cluster_18	Ppp1r12a	0.689396347408553
4.93523974364477e-54	0.476182949057095	0.518	0.124	7.48231697533983e-50	cluster_18	Ablim1	0.686986779160553
1.37007836411936e-31	0.474413932623848	0.458	0.152	2.07717580784136e-27	cluster_18	Rnf138	0.684434627925057
0	0.473472619422524	0.337	0.002	0	cluster_18	Ikzf3	0.683076600037582
2.41414148268675e-81	0.465881015505785	0.355	0.045	3.66007990190138e-77	cluster_18	Bcl2	0.67212423071451
1.07978911347532e-28	0.465350576536187	0.518	0.196	1.63706827493994e-24	cluster_18	Orai1	0.671358969043577
1.01148633162923e-209	0.465086817889758	0.331	0.015	1.53351442738307e-205	cluster_18	Kbtbd11	0.670978445752382
3.32687179760569e-23	0.46431298986947	0.663	0.362	5.04387033234999e-19	cluster_18	Xrn2	0.669862047905011
2.59109317523488e-25	0.463817250514694	0.5	0.193	3.92835636297359e-21	cluster_18	Cwc25	0.669146847196302
1.51041864095651e-24	0.460744994909661	0.747	0.411	2.28994570155416e-20	cluster_18	Fxyd5	0.664714519270579
4.3430112548396e-43	0.459621188774265	0.476	0.128	6.58443936346232e-39	cluster_18	Tes	0.663093209732122
2.38738804856267e-19	0.457670814744705	0.837	0.578	3.61951902042586e-15	cluster_18	Tln1	0.660279414791798
1.08235361964837e-23	0.457234646285841	0.578	0.244	1.6409563227489e-19	cluster_18	Cxcr4	0.659650156719201
9.57357327755467e-24	0.456903979991697	1	0.895	1.45144944461006e-19	cluster_18	Cfl1	0.659173106096451
4.02541116394333e-141	0.456865853081537	0.398	0.033	6.10292586565448e-137	cluster_18	Sept6	0.659118100592239
1.38406294779068e-28	0.455619441634026	1	0.994	2.09837783514545e-24	cluster_18	Eif1	0.657319908978008
0	0.45546219036398	0.325	0.001	0	cluster_18	Gimap3	0.657093043350539
3.2864918691025e-15	0.45324196714602	0.663	0.412	4.98265032274629e-11	cluster_18	Gna13	0.653889938324322
1.16494157545723e-18	0.452900932326761	0.627	0.371	1.76616792255071e-14	cluster_18	Supt4a	0.653397929081806
6.21182286960961e-25	0.450376426280082	0.976	0.794	9.41774465261512e-21	cluster_18	Rpl4	0.649755836727567
2.17343951247513e-21	0.449736480164745	0.651	0.356	3.29515164486354e-17	cluster_18	Anxa6	0.648832589640535
1.66943710797442e-107	0.448522281294183	0.331	0.03	2.53103359940001e-103	cluster_18	Arap2	0.647080870951323
1.24679529238004e-21	0.447614363707157	0.777	0.502	1.89026634277737e-17	cluster_18	Jpt1	0.645771022750985
6.24158860005087e-159	0.447383957807747	0.337	0.021	9.46287247653712e-155	cluster_18	Gimap5	0.645438617302514
3.41886979532504e-15	0.446700724254407	0.994	0.895	5.18334849669229e-11	cluster_18	Junb	0.644452919643341
